Cust ID,Trans ID,Timestamp,Merchant Segment, Device ,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
21620,9D9EC0E8,2021-04-08 19:31:50,Travel, Mobile ,Debit_Card,3688,85809,4,2348,15356,77,3,Medium
21621,7A08755A,2021-05-08 12:19:01,Fashion, Web ,EasyPay_Pay_Later,200,12853,18,503,25153,93,1,Low
21622,6F437E1A,2021-06-08 23:16:14,Travel, POS ,EasyPay_Cobrand_Card,2200,85409,40,9308,3209,5,7,Medium
21623,558CCA97,2021-05-03 02:57:17,Travel, POS ,EasyPay_Cobrand_Card,1562,18977,25,13244,3277,7,4,Medium
21624,7A77535A,2021-05-12 06:47:10,Travel, Mobile ,EasyPay_Credit_Card,1132,69321,54,23994,1708,12,5,Medium
21625,C156C5E7,2021-04-28 01:03:56,Pantry, Web ,EasyPay_Pay_Later,347,19574,4,942,28186,76,1,Potential_Leavers
21626,46A0DF7C,2021-06-02 04:17:39,Travel, Web ,Debit_Card,3748,64900,18,1886,18886,80,2,Medium
21627,01E5CD3D,2021-03-30 12:11:56,Website-services, Web ,Debit_Card,530,79151,19,1021,13953,64,3,Medium
21628,5E8D582B,2021-03-29 19:48:27,Travel, Mobile ,EasyPay_Credit_Card,2895,35321,36,14942,2805,16,4,Medium
21629,DDEAFE10,2021-05-28 09:23:22,Website-services, Web ,Netbanking,429,83677,11,3240,12423,57,3,Potential_Leavers
21630,B339B4CC,2021-03-28 18:53:02,Travel, Mobile ,EasyPay_Credit_Card,4845,55348,45,32005,2617,22,4,Medium
21631,B3A868D0,2021-05-31 02:40:30,Fashion, Mobile ,EasyPay_Pay_Later,212,50071,12,211,22025,75,1,Medium
21632,750DB01F,2021-06-05 02:24:55,Website-services, Web ,Netbanking,533,57577,15,4827,13642,59,3,Medium
21633,B936A7BA,2021-03-04 13:00:28,Pantry, Mobile ,EasyPay_Pay_Later,32,68854,15,1574,23810,98,2,Medium
21634,F783D02E,2021-04-27 01:28:57,Electronics, Mobile ,EasyPay_Pay_Later,967,45624,16,1553,13698,100,1,Medium
21635,61DE5294,2021-03-30 00:24:09,Others, Web ,EasyPay_Credit_Card,4432,79151,54,18984,2840,22,4,High
21636,679AA005,2021-05-01 04:56:32,Website-services, Web ,Netbanking,438,50832,5,2634,14031,45,2,High
21637,7FEEBB21,2021-05-02 18:26:27,Website-services, Mobile ,Debit_Card,805,17748,3,1622,10076,80,2,Medium
21638,AB102BFB,2021-03-13 20:33:24,Website-services, Web ,Wallet,440,54902,8,3685,9431,51,0,Potential_Leavers
21639,D9BE5A49,2021-05-29 14:01:19,Fashion, Mobile ,EasyPay_Pay_Later,101,54634,16,1716,14047,95,1,Medium
21640,AAAC683D,2021-05-24 21:09:12,Website-services, Web ,Netbanking,809,45033,8,4291,15718,65,3,High
21641,FD638BC7,2021-03-31 08:29:47,Fashion, Mobile ,EasyPay_Pay_Later,155,48694,14,202,13756,77,1,Medium
21642,0F9345F1,2021-04-21 06:18:41,Fashion, Mobile ,EasyPay_Pay_Later,108,24132,15,568,19665,76,2,Low
21643,27A9DF1D,2021-04-09 11:26:49,Fashion, Web ,EasyPay_Pay_Later,65,41937,11,1027,29666,96,2,Low
21644,7EC89FE8,2021-05-21 12:08:30,Travel, POS ,EasyPay_Cobrand_Card,3587,13862,32,22619,2515,15,7,High
21645,8A662ADA,2021-05-13 19:10:13,Travel, Mobile ,EasyPay_Cobrand_Card,1671,53190,42,27886,2303,13,8,Low
21646,590E28A1,2021-03-10 17:15:28,Travel, Web ,EasyPay_Credit_Card,4802,56016,41,24070,3296,11,5,High
21647,353CF66E,2021-05-12 15:28:49,Travel, POS ,EasyPay_Cobrand_Card,2594,51114,31,4604,1978,9,8,Medium
21648,D7794626,2021-05-30 01:52:42,Travel, POS ,EasyPay_Cobrand_Card,2361,22536,42,29829,2732,18,5,Potential_Leavers
21649,87E525A0,2021-04-10 19:14:02,Pantry, Mobile ,Netbanking,277,29155,10,5651,12834,56,2,Potential_Leavers
21650,CBCE9EA7,2021-04-26 02:13:32,Pantry, Mobile ,EasyPay_Pay_Later,93,69260,8,277,18242,78,2,Potential_Leavers
21651,4BB0BA3F,2021-06-01 15:00:02,Others, Mobile ,EasyPay_Credit_Card,4890,72864,58,16948,2434,13,3,High
21652,E45EE612,2021-03-23 22:59:03,Travel, Web ,Netbanking,1201,60467,14,4642,10492,43,3,High
21653,FFDBBA4B,2021-03-26 05:22:04,Travel, POS ,EasyPay_Cobrand_Card,2553,14832,36,10186,2401,18,8,Medium
21654,BCBED01C,2021-06-02 11:56:57,Fashion, Mobile ,EasyPay_Pay_Later,89,26616,13,454,15721,99,2,Potential_Leavers
21655,F7DD88DE,2021-04-18 06:52:15,Website-services, Web ,Wallet,402,36364,17,4942,10270,55,0,Medium
21656,C5C51AC2,2021-05-19 03:50:28,Travel, Web ,Netbanking,2221,82647,10,4425,7817,60,2,Medium
21657,D46857C1,2021-04-16 16:49:13,Fashion, Mobile ,EasyPay_Pay_Later,213,34580,14,645,24422,100,1,Medium
21658,63E216D6,2021-03-23 05:27:27,Pantry, Mobile ,EasyPay_Pay_Later,183,60373,19,481,28602,75,1,Low
21659,52D18069,2021-03-26 22:15:31,Electronics, Web ,Wallet,706,77803,11,3985,9959,58,1,Medium
21660,34E3F3BB,2021-03-19 04:51:20,Travel, Web ,Debit_Card,2892,85953,12,1195,11686,71,3,Medium
21661,C7355B5A,2021-05-08 01:56:25,Travel, Web ,EasyPay_Credit_Card,3941,28282,32,16700,1408,20,4,High
21662,AAAF22E9,2021-05-23 04:20:06,Website-services, Web ,Wallet,420,62718,5,693,10189,52,1,Medium
21663,66F33301,2021-03-04 18:50:04,Fashion, Web ,EasyPay_Pay_Later,68,16367,7,356,20713,94,1,Potential_Leavers
21664,931E4E86,2021-05-08 01:17:40,Pantry, Web ,EasyPay_Pay_Later,36,63215,2,514,12481,92,1,Low
21665,3A227B32,2021-03-18 06:35:06,Website-services, Web ,Debit_Card,896,28282,18,1695,22100,74,3,Low
21666,B529A320,2021-05-29 01:23:20,Travel, Web ,EasyPay_Credit_Card,4645,41072,32,27603,1387,13,6,Medium
21667,741390CD,2021-05-10 23:14:32,Travel, Mobile ,EasyPay_Credit_Card,4793,14346,47,12083,2988,15,6,High
21668,FD7E9622,2021-05-14 06:18:36,Fashion, Web ,EasyPay_Pay_Later,141,44556,19,1766,14852,97,1,Potential_Leavers
21669,507550F2,2021-03-07 18:23:29,Electronics, Web ,Netbanking,1083,78993,1,5379,14459,44,3,Medium
21670,9672B82A,2021-03-28 06:16:41,Website-services, Mobile ,Netbanking,498,57577,7,2874,16262,55,1,Medium
21671,156AF354,2021-04-30 18:35:36,Website-services, Mobile ,EasyPay_Pay_Later,292,47893,5,1580,24146,90,1,Low
21672,6650EA08,2021-03-15 23:26:16,Travel, Web ,Debit_Card,2119,29473,21,1796,20186,63,1,Medium
21673,0392877A,2021-04-11 06:19:00,Fashion, Web ,Wallet,214,67080,10,7300,9986,55,0,High
21674,1861E230,2021-03-03 04:08:48,Website-services, Web ,Wallet,321,70063,18,6620,9539,52,0,High
21675,AE43C373,2021-03-09 06:39:18,Website-services, Web ,Netbanking,840,47183,1,5505,9429,58,3,Medium
21676,D43BE2D3,2021-04-22 06:36:11,Pantry, Mobile ,EasyPay_Pay_Later,379,39462,7,627,23549,99,1,Potential_Leavers
21677,BA0910CA,2021-04-24 13:43:45,Travel, Mobile ,EasyPay_Cobrand_Card,3272,30708,40,7312,2469,6,7,Medium
21678,A07E8B65,2021-04-27 01:51:50,Fashion, Mobile ,EasyPay_Pay_Later,99,28351,10,918,17754,92,2,Potential_Leavers
21679,DF8BC050,2021-04-14 21:18:38,Travel, POS ,EasyPay_Cobrand_Card,3710,23736,41,32945,2037,15,6,Medium
21680,572FE400,2021-05-24 15:29:18,Pantry, Mobile ,EasyPay_Pay_Later,140,60438,12,1628,20812,100,2,Low
21681,7356CE5C,2021-05-10 14:06:09,Website-services, Web ,Netbanking,334,23736,5,2354,19595,46,1,Medium
21682,6E43FB61,2021-04-02 06:41:24,Fashion, Mobile ,EasyPay_Pay_Later,64,38885,12,1662,12615,81,1,Potential_Leavers
21683,B272AA5D,2021-05-04 08:20:18,Travel, Mobile ,Netbanking,1593,38838,5,3134,17698,55,1,Low
21684,08539F88,2021-05-17 10:42:33,Travel, Web ,Wallet,871,87405,9,1666,11340,51,0,Medium
21685,6EFD2628,2021-05-27 00:31:16,Travel, Mobile ,EasyPay_Credit_Card,4463,58117,46,32033,2129,20,4,High
21686,22EDF8C5,2021-05-23 05:13:25,Electronics, Mobile ,Netbanking,1197,17918,4,4188,14853,53,1,Medium
21687,D2B597B6,2021-05-05 09:54:40,Travel, Mobile ,Debit_Card,1345,28282,17,1478,20589,63,2,Medium
21688,5C87C1FE,2021-03-23 08:56:43,Fashion, Mobile ,EasyPay_Pay_Later,115,78960,17,1761,29640,93,2,Medium
21689,D84D617A,2021-05-09 20:22:08,Website-services, Web ,Debit_Card,690,33599,23,1903,12349,75,1,High
21690,D8F871B5,2021-06-03 11:24:41,Fashion, Mobile ,EasyPay_Pay_Later,168,79233,19,1213,24705,79,2,Potential_Leavers
21691,442620D8,2021-04-21 23:23:52,Fashion, Web ,Netbanking,205,84609,6,5136,10800,58,2,Medium
21692,0DE28EB9,2021-04-06 17:48:29,Fashion, Mobile ,EasyPay_Pay_Later,228,84095,15,675,28899,81,2,Medium
21693,73378FE2,2021-05-30 14:15:46,Travel, Web ,Debit_Card,2687,10256,14,1770,11450,79,2,Medium
21694,7B228AC0,2021-03-18 19:04:56,Fashion, Mobile ,EasyPay_Pay_Later,184,78326,12,1045,20076,82,2,Medium
21695,C3F54D26,2021-03-15 23:43:17,Fashion, Mobile ,EasyPay_Pay_Later,82,41253,9,907,29484,79,2,Medium
21696,83A1E2C2,2021-06-07 00:13:26,Electronics, Web ,Wallet,801,49365,11,2078,9709,68,1,Medium
21697,63B01378,2021-03-16 20:38:36,Travel, Mobile ,EasyPay_Credit_Card,3510,60373,32,20875,1967,17,3,High
21698,1EA21F6C,2021-03-29 08:38:17,Fashion, Mobile ,EasyPay_Pay_Later,133,83382,2,1752,22376,92,1,Low
21699,11125D3B,2021-05-01 06:50:20,Travel, Mobile ,EasyPay_Cobrand_Card,1992,24717,19,23399,2075,22,6,Medium
21700,639FBCFF,2021-04-24 17:07:16,Electronics, Mobile ,EasyPay_Pay_Later,148,84575,3,701,14665,100,2,Potential_Leavers
21701,2581BD83,2021-05-02 17:15:10,Travel, Mobile ,EasyPay_Credit_Card,4965,32580,33,37238,4258,21,4,High
21702,68AE4BEB,2021-03-12 21:30:53,Website-services, Web ,Wallet,919,55507,6,3908,9814,53,1,Medium
21703,F34B1748,2021-03-30 05:37:14,Pantry, Web ,EasyPay_Pay_Later,359,70063,15,1752,17501,78,2,Potential_Leavers
21704,21720696,2021-04-01 23:26:49,Pantry, Web ,Wallet,395,75002,16,7487,10804,68,0,Medium
21705,34B64B32,2021-05-28 08:12:02,Fashion, Web ,EasyPay_Pay_Later,72,39280,15,888,15517,98,1,Medium
21706,194C0338,2021-05-11 01:57:01,Travel, Web ,EasyPay_Credit_Card,3924,23624,46,40782,3516,16,3,Medium
21707,E0A8E11B,2021-03-17 09:04:29,Fashion, Mobile ,EasyPay_Pay_Later,197,84381,16,392,16933,85,2,Low
21708,9DD96EEA,2021-05-31 08:07:40,Fashion, Mobile ,EasyPay_Pay_Later,184,41072,6,1459,17168,77,1,Potential_Leavers
21709,4A6A821F,2021-03-12 19:50:54,Website-services, Web ,Debit_Card,825,45350,22,1227,23221,83,3,Medium
21710,BC36F674,2021-03-18 23:15:57,Electronics, Web ,EasyPay_Credit_Card,1004,36357,58,37491,3857,11,6,High
21711,E08A9DCF,2021-04-26 14:55:58,Electronics, Mobile ,EasyPay_Pay_Later,269,22215,4,817,25553,79,2,Low
21712,35A5DADD,2021-03-30 12:48:14,Travel, POS ,EasyPay_Cobrand_Card,1811,86561,19,19277,1947,23,4,High
21713,1DDD0675,2021-04-20 21:25:31,Fashion, Mobile ,EasyPay_Pay_Later,52,12304,12,1538,25762,75,1,Low
21714,B660534A,2021-06-01 03:50:59,Pantry, Mobile ,EasyPay_Pay_Later,73,83815,4,282,12054,100,1,Medium
21715,50F0DD08,2021-05-24 07:49:25,Travel, Web ,EasyPay_Credit_Card,4468,22847,46,8777,1796,15,5,Medium
21716,CE315058,2021-05-03 08:50:47,Travel, Mobile ,Debit_Card,3666,16367,11,1666,21189,79,3,Potential_Leavers
21717,C06F2839,2021-04-16 16:09:10,Travel, Web ,Debit_Card,2864,88697,7,2384,14787,62,1,Low
21718,8890FD9D,2021-05-05 08:10:13,Pantry, Mobile ,EasyPay_Pay_Later,399,44025,14,1258,19990,96,2,Medium
21719,6A932F59,2021-04-05 03:28:18,Travel, Web ,Debit_Card,2757,43391,24,1075,10901,55,1,Medium
21720,E89B6E3A,2021-04-30 13:54:09,Travel, Web ,EasyPay_Credit_Card,2721,40769,41,23230,3314,14,6,Medium
21721,7EF6CE7E,2021-04-16 20:02:34,Pantry, Mobile ,EasyPay_Pay_Later,102,51389,7,857,22408,85,2,Low
21722,680745D3,2021-04-07 18:19:27,Fashion, Mobile ,EasyPay_Pay_Later,65,14866,15,513,17598,96,2,Potential_Leavers
21723,426C1512,2021-05-18 00:29:22,Electronics, Web ,Wallet,365,38659,14,2859,11941,61,0,Medium
21724,B9D7E5E5,2021-05-18 06:57:47,Fashion, Mobile ,EasyPay_Pay_Later,177,62929,15,1796,16171,86,2,Low
21725,2B72396A,2021-05-08 22:17:47,Fashion, Mobile ,EasyPay_Pay_Later,162,16653,6,1018,19386,99,1,Low
21726,9DA1CC7B,2021-03-15 12:37:00,Travel, Web ,Debit_Card,3693,37718,9,2399,12890,61,1,Medium
21727,65E4F1E1,2021-03-13 04:06:11,Fashion, Web ,EasyPay_Pay_Later,53,21530,15,1217,28635,100,1,Low
21728,C900B69B,2021-06-08 05:29:42,Website-services, Mobile ,EasyPay_Pay_Later,765,17918,4,338,27646,90,1,Medium
21729,90A0AB70,2021-05-23 00:28:56,Travel, Web ,Debit_Card,1453,69733,19,1558,19461,77,1,High
21730,A8F62144,2021-04-06 15:41:50,Website-services, Web ,Wallet,925,64931,12,3367,10520,64,0,Low
21731,CDABEE92,2021-04-15 00:10:54,Travel, Mobile ,Debit_Card,3790,62976,19,1920,15738,76,3,Medium
21732,34939DB2,2021-03-09 21:12:03,Fashion, Mobile ,EasyPay_Pay_Later,54,69286,10,323,16678,79,2,Potential_Leavers
21733,78FD15CF,2021-04-20 20:00:38,Fashion, Web ,Wallet,243,82494,7,7829,10020,53,0,Medium
21734,66B2EC63,2021-05-20 05:56:44,Travel, Web ,Debit_Card,3707,55706,3,1641,20968,69,3,Low
21735,89CB0A65,2021-05-21 17:20:35,Pantry, Mobile ,EasyPay_Pay_Later,105,42253,7,1375,19305,94,2,Low
21736,1D88FC14,2021-05-24 00:42:17,Website-services, Web ,EasyPay_Pay_Later,263,84553,7,1049,28761,95,2,Low
21737,BCAEBC32,2021-04-26 15:49:25,Fashion, Mobile ,EasyPay_Pay_Later,65,48876,19,832,29487,79,2,Potential_Leavers
21738,26B03CA1,2021-05-02 17:50:23,Fashion, Mobile ,Netbanking,235,41682,11,5179,8292,64,2,Medium
21739,683DB1DD,2021-05-25 21:40:46,Travel, Web ,Wallet,981,55415,16,897,10307,56,0,Medium
21740,660BBD1D,2021-04-12 11:32:17,Fashion, Web ,EasyPay_Pay_Later,68,21168,17,625,16696,85,2,Potential_Leavers
21741,FFD5ED02,2021-03-09 23:59:19,Travel, Mobile ,EasyPay_Credit_Card,4227,63222,42,34227,2081,22,4,Medium
21742,DC90CBB8,2021-04-24 11:53:41,Fashion, Mobile ,EasyPay_Pay_Later,215,62064,12,381,27165,86,2,Low
21743,99256816,2021-03-14 09:26:12,Website-services, Web ,Netbanking,971,20516,14,3835,11546,59,2,Medium
21744,907AE429,2021-06-03 06:29:22,Electronics, Mobile ,EasyPay_Pay_Later,182,49008,4,646,12039,97,2,Low
21745,348EBEFF,2021-04-08 20:59:18,Website-services, Web ,Wallet,749,89566,10,6645,11200,64,0,Potential_Leavers
21746,E25CAD89,2021-04-16 09:29:34,Travel, Mobile ,EasyPay_Credit_Card,1113,57689,42,37699,3977,22,3,High
21747,0A17C4A3,2021-05-19 00:34:55,Website-services, Web ,Wallet,863,22982,12,3846,11566,55,1,Medium
21748,D2CF5D4B,2021-04-08 11:02:27,Travel, Web ,Netbanking,2233,73088,2,2432,18464,43,2,High
21749,C768D491,2021-03-11 17:36:01,Travel, Web ,Debit_Card,3248,32930,10,1587,23099,78,3,Medium
21750,7623A4A4,2021-03-29 05:32:56,Travel, Web ,EasyPay_Credit_Card,2341,27522,49,32361,2201,14,4,Medium
21751,E4BF6A31,2021-05-22 23:30:29,Travel, Mobile ,Netbanking,1860,14057,13,4937,8937,61,3,High
21752,0E2011B7,2021-05-08 05:25:48,Pantry, Mobile ,EasyPay_Pay_Later,355,66540,20,1085,24730,87,2,Medium
21753,31FCC72E,2021-03-19 15:12:45,Fashion, Mobile ,EasyPay_Pay_Later,51,16736,16,492,29455,75,1,Medium
21754,21B5C067,2021-05-22 07:06:30,Website-services, Mobile ,EasyPay_Pay_Later,312,51151,20,987,19763,75,2,Potential_Leavers
21755,F0398F7F,2021-03-17 01:31:13,Fashion, Mobile ,EasyPay_Pay_Later,148,89217,2,1535,23759,89,1,Potential_Leavers
21756,D529A2C7,2021-03-19 20:07:31,Website-services, Mobile ,EasyPay_Pay_Later,150,11436,9,1624,16709,75,2,Low
21757,DDDF94D1,2021-04-15 08:00:23,Fashion, Mobile ,EasyPay_Pay_Later,62,39280,14,1375,12453,87,2,Low
21758,CA670D27,2021-04-10 18:25:29,Fashion, Web ,EasyPay_Pay_Later,122,45050,13,1271,12964,98,1,Low
21759,C7A8C127,2021-05-10 22:35:53,Website-services, Web ,Debit_Card,653,44852,6,2081,19826,80,1,Potential_Leavers
21760,8012208B,2021-06-07 02:18:45,Travel, Web ,EasyPay_Credit_Card,4445,59853,47,19205,1358,22,5,Medium
21761,0D95461C,2021-05-09 13:00:54,Travel, Web ,EasyPay_Credit_Card,4234,75819,58,30015,3256,18,4,Medium
21762,1F37CCBE,2021-03-31 00:50:53,Pantry, Mobile ,EasyPay_Pay_Later,303,23568,19,1617,22335,99,2,Medium
21763,A1A37C48,2021-05-15 11:07:34,Travel, Mobile ,EasyPay_Credit_Card,3084,72287,53,8609,2539,20,4,Medium
21764,250B3B77,2021-04-24 18:42:25,Website-services, Web ,Netbanking,924,17455,11,4679,9477,42,3,High
21765,4EF47766,2021-05-27 09:41:01,Fashion, Web ,EasyPay_Pay_Later,88,64276,13,1209,28422,90,1,Medium
21766,066AB711,2021-05-27 16:48:20,Electronics, Web ,Wallet,334,73478,12,6215,9810,53,0,Medium
21767,87D2459F,2021-05-21 16:13:25,Travel, POS ,EasyPay_Cobrand_Card,2350,37045,18,6687,2791,11,7,Medium
21768,7FBC0402,2021-05-02 08:13:24,Travel, Web ,EasyPay_Credit_Card,3386,11034,48,30078,1654,20,6,High
21769,E08FD48B,2021-03-02 13:14:16,Travel, Web ,EasyPay_Credit_Card,1014,70470,58,37793,1808,17,3,Medium
21770,74A1772E,2021-06-03 12:11:11,Travel, Web ,Netbanking,1487,60438,2,3809,8668,58,2,Low
21771,ED18C8A7,2021-05-19 06:55:39,Travel, Mobile ,EasyPay_Credit_Card,3533,20103,34,18207,1779,21,5,Medium
21772,57498B6F,2021-03-09 12:10:15,Travel, Web ,EasyPay_Credit_Card,4149,41682,59,29926,2495,17,6,Medium
21773,877D0BBD,2021-03-24 05:37:00,Website-services, Web ,Wallet,827,64535,12,596,10086,57,0,Potential_Leavers
21774,B3A76F3D,2021-04-15 06:52:51,Travel, Web ,Debit_Card,2799,49995,16,2222,12896,67,2,Medium
21775,31F3FC4E,2021-04-19 11:38:22,Fashion, Mobile ,EasyPay_Pay_Later,59,31135,17,569,23917,95,1,Medium
21776,93F6D1A0,2021-04-11 08:39:52,Electronics, Web ,Debit_Card,602,69381,2,2328,20237,51,1,Medium
21777,11E426E4,2021-03-13 03:39:58,Travel, POS ,EasyPay_Cobrand_Card,3088,51434,26,32385,3065,22,4,Medium
21778,7E875C12,2021-05-27 04:02:19,Website-services, Web ,Wallet,678,60059,10,7454,10632,69,0,Medium
21779,3AA05717,2021-03-28 07:10:37,Website-services, Web ,Debit_Card,788,64900,11,1606,18616,54,1,Potential_Leavers
21780,F13AF442,2021-04-01 23:11:29,Fashion, Mobile ,EasyPay_Pay_Later,154,10391,20,1623,17693,98,1,Potential_Leavers
21781,DC769D99,2021-03-19 01:03:22,Electronics, Web ,Debit_Card,683,10375,11,2137,13294,59,1,Medium
21782,7FCB9B58,2021-04-05 23:35:21,Travel, Web ,Debit_Card,2377,57577,6,1804,15396,67,1,Low
21783,64012E25,2021-03-06 13:12:36,Electronics, Mobile ,Netbanking,280,14832,6,5927,14707,51,3,Medium
21784,17D52F8E,2021-04-10 03:37:15,Fashion, Mobile ,EasyPay_Pay_Later,73,84381,17,1098,12151,85,2,Medium
21785,FF06EA1C,2021-04-24 03:26:23,Travel, Mobile ,EasyPay_Pay_Later,889,43600,11,1786,25028,87,1,Potential_Leavers
21786,994BA61D,2021-05-19 03:21:30,Travel, Mobile ,EasyPay_Credit_Card,4722,61655,34,22180,2944,13,6,Medium
21787,188A113E,2021-03-13 14:30:00,Travel, Mobile ,EasyPay_Credit_Card,4792,77312,44,20224,1088,15,6,High
21788,FA667167,2021-03-02 13:04:20,Travel, Web ,Debit_Card,3261,11999,3,1792,13785,78,3,Low
21789,8873E1E8,2021-03-12 11:57:07,Travel, Web ,EasyPay_Credit_Card,2172,24132,43,6730,4060,19,6,High
21790,58918D51,2021-06-07 03:35:26,Pantry, Mobile ,EasyPay_Pay_Later,149,41253,8,1037,22855,88,1,Medium
21791,5A53B61A,2021-04-12 01:46:06,Travel, Web ,EasyPay_Credit_Card,4020,13862,45,6378,1297,14,3,Medium
21792,AB544071,2021-03-11 03:26:34,Pantry, Mobile ,EasyPay_Pay_Later,14,13862,19,333,29707,81,1,Potential_Leavers
21793,62286B64,2021-03-29 23:50:48,Electronics, Mobile ,Netbanking,603,66540,2,1904,16779,41,2,Medium
21794,C18B28C7,2021-03-25 18:21:36,Website-services, Web ,Netbanking,502,78993,3,3170,8043,49,2,High
21795,0E84F72C,2021-05-18 09:13:46,Fashion, Web ,EasyPay_Pay_Later,238,79151,8,835,17262,84,1,Medium
21796,C7B0A7E4,2021-04-05 09:21:08,Travel, Mobile ,EasyPay_Credit_Card,2331,29978,40,37501,1585,15,3,High
21797,C0A2CE04,2021-05-27 23:54:57,Travel, POS ,EasyPay_Cobrand_Card,2080,26672,26,7571,3148,5,4,Potential_Leavers
21798,48AA319D,2021-04-06 19:19:57,Travel, Mobile ,Debit_Card,1068,61614,21,1374,20467,84,3,Medium
21799,86D0BAA8,2021-05-19 12:58:01,Fashion, Mobile ,EasyPay_Pay_Later,176,23568,5,396,21433,92,1,Medium
21800,2C2D2408,2021-03-09 14:03:00,Travel, Web ,Netbanking,1293,36356,9,4977,12455,62,3,Medium
21801,0A3ED519,2021-03-31 10:01:18,Fashion, Web ,EasyPay_Pay_Later,161,54158,8,452,14331,91,1,Medium
21802,C7D2DB5A,2021-05-24 10:04:11,Pantry, Mobile ,EasyPay_Pay_Later,56,28930,5,851,21543,85,1,Potential_Leavers
21803,48A43FC6,2021-05-27 02:11:04,Travel, Web ,Debit_Card,2750,22516,23,1686,14042,56,3,Potential_Leavers
21804,E2AA1261,2021-04-29 21:12:24,Website-services, Mobile ,EasyPay_Pay_Later,767,57577,10,937,21546,75,1,Potential_Leavers
21805,6383FF88,2021-06-05 23:45:34,Website-services, Mobile ,EasyPay_Pay_Later,350,23568,3,211,22872,99,2,Medium
21806,C0DB5312,2021-04-06 00:16:06,Fashion, Mobile ,EasyPay_Pay_Later,241,63837,16,418,13989,82,2,Potential_Leavers
21807,A2FFBBA0,2021-03-19 06:39:30,Fashion, Web ,EasyPay_Pay_Later,192,45350,3,623,14706,92,1,Potential_Leavers
21808,D658A877,2021-04-14 17:52:06,Fashion, Web ,Wallet,247,89671,15,4843,10652,53,0,Medium
21809,6519AF26,2021-04-03 05:47:10,Electronics, Web ,Netbanking,872,89734,7,2492,12128,48,1,Medium
21810,36483897,2021-03-29 11:20:05,Pantry, Mobile ,EasyPay_Pay_Later,88,35460,17,354,18613,95,1,Low
21811,5D2CEB02,2021-04-22 16:16:57,Fashion, Mobile ,EasyPay_Pay_Later,99,19574,18,1391,27397,77,1,Medium
21812,8448DF28,2021-05-17 23:54:34,Website-services, Web ,Debit_Card,821,47667,9,1546,22290,64,1,Medium
21813,C6D5682B,2021-05-18 06:02:21,Fashion, Web ,Netbanking,232,54902,10,3516,16749,55,1,Medium
21814,4B661757,2021-04-17 20:52:21,Website-services, Web ,Netbanking,608,14553,11,2484,11120,50,3,Low
21815,CBC563E2,2021-05-18 08:23:36,Pantry, Mobile ,EasyPay_Pay_Later,186,87386,8,460,29869,97,1,Potential_Leavers
21816,27D6BCDA,2021-03-15 23:45:11,Pantry, Mobile ,EasyPay_Pay_Later,93,64558,11,930,22275,92,1,Low
21817,FC03C1BC,2021-04-28 22:38:32,Others, Mobile ,EasyPay_Credit_Card,4715,83340,53,7720,2322,20,4,Medium
21818,8AC0C12F,2021-03-10 23:26:27,Pantry, Mobile ,EasyPay_Pay_Later,129,43690,10,1748,17022,88,2,Potential_Leavers
21819,0E48417F,2021-05-19 13:09:23,Website-services, Web ,Netbanking,363,27744,10,2633,18569,60,3,Potential_Leavers
21820,7A2B5FF2,2021-04-07 23:04:35,Fashion, Web ,EasyPay_Pay_Later,142,56797,19,1721,15161,100,1,Low
21821,D82BF299,2021-04-27 06:43:05,Electronics, Mobile ,EasyPay_Pay_Later,746,27945,7,1172,16838,84,2,Medium
21822,F5BC712B,2021-06-07 10:12:54,Travel, POS ,EasyPay_Cobrand_Card,3387,58508,36,19034,3269,22,5,High
21823,77304039,2021-04-16 05:57:03,Travel, Mobile ,EasyPay_Credit_Card,3466,44219,51,24303,3332,21,4,Medium
21824,69248501,2021-03-15 16:03:32,Travel, Mobile ,Netbanking,1885,50225,13,2538,13209,63,2,Medium
21825,E89E5863,2021-03-19 19:29:16,Website-services, Mobile ,Netbanking,599,53415,9,4797,13296,54,1,High
21826,62AE1F07,2021-04-24 05:20:18,Travel, Web ,EasyPay_Credit_Card,4922,34670,44,39850,3929,19,5,Medium
21827,74E8722F,2021-04-05 16:32:56,Electronics, Mobile ,Debit_Card,1128,72451,23,1000,19876,84,1,High
21828,CB0F6FA5,2021-04-05 02:47:02,Travel, Mobile ,EasyPay_Credit_Card,1701,89941,45,42208,1288,14,3,Medium
21829,34510980,2021-06-06 07:34:59,Website-services, Web ,Netbanking,989,65586,11,5896,18340,56,1,Medium
21830,D066DC1E,2021-04-16 11:38:27,Travel, Web ,Debit_Card,782,85526,8,1403,10106,68,1,High
21831,117F593D,2021-04-06 18:49:54,Travel, Mobile ,EasyPay_Cobrand_Card,3229,16524,31,21522,2417,25,8,Medium
21832,C1E95A7F,2021-05-27 04:00:05,Fashion, Web ,EasyPay_Pay_Later,131,72403,14,279,14925,89,2,Potential_Leavers
